dataset,variant,nominal_real_fpr,threshold,role,group,n,count,rate,ci95_low,ci95_high,threshold_n,reference_real_fpr
videofeedback,without_gs,0.001,0.005755755755755756,fake,AnimateDiff,300,10,0.03333333333333333,0.01820494733885481,0.06026182580405482,2000,0.001
videofeedback,without_gs,0.001,0.005755755755755756,fake,Fast-SVD,300,9,0.03,0.01586185380943231,0.05602253914164096,2000,0.001
videofeedback,without_gs,0.001,0.005755755755755756,fake,LVDM,300,7,0.023333333333333334,0.011347660299125234,0.04737197226827532,2000,0.001
videofeedback,without_gs,0.001,0.005755755755755756,fake,LaVie-base,300,11,0.03666666666666667,0.02059530516285303,0.06445384817189295,2000,0.001
videofeedback,without_gs,0.001,0.005755755755755756,fake,ModelScope,300,16,0.05333333333333334,0.03309191251909646,0.08486914177483133,2000,0.001
videofeedback,without_gs,0.001,0.005755755755755756,fake,Pika,300,14,0.04666666666666667,0.027998933682334012,0.07679736022792105,2000,0.001
videofeedback,without_gs,0.001,0.005755755755755756,fake,SoRA-Clip,300,9,0.03,0.01586185380943231,0.05602253914164096,2000,0.001
videofeedback,without_gs,0.001,0.005755755755755756,fake,Text2Video-Zero,300,7,0.023333333333333334,0.011347660299125234,0.04737197226827532,2000,0.001
videofeedback,without_gs,0.001,0.005755755755755756,fake,VideoCrafter2,300,21,0.07,0.046236944827176336,0.10463601042593323,2000,0.001
videofeedback,without_gs,0.001,0.005755755755755756,fake,ZeroScope-576w,300,7,0.023333333333333334,0.011347660299125234,0.04737197226827532,2000,0.001
videofeedback,without_gs,0.01,0.04251601601601601,real,all_real,500,27,0.054,0.03737435018105752,0.07742656151064709,2000,0.01
videofeedback,without_gs,0.01,0.04251601601601601,real,DiDeMo,250,8,0.032,0.01630236549364963,0.06186240283408649,2000,0.01
videofeedback,without_gs,0.01,0.04251601601601601,real,Panda70M,250,19,0.076,0.04919164066173632,0.11564139731040066,2000,0.01
videofeedback,without_gs,0.01,0.04251601601601601,fake,AnimateDiff,300,99,0.33,0.2792344636154957,0.3850641466008499,2000,0.01
videofeedback,without_gs,0.01,0.04251601601601601,fake,Fast-SVD,300,165,0.55,0.4934256045239535,0.6053100983535921,2000,0.01
videofeedback,without_gs,0.01,0.04251601601601601,fake,LVDM,300,155,0.5166666666666667,0.4602663137927717,0.5726455871664101,2000,0.01
videofeedback,without_gs,0.01,0.04251601601601601,fake,LaVie-base,300,122,0.4066666666666667,0.3526017598634212,0.46309159476516065,2000,0.01
videofeedback,without_gs,0.01,0.04251601601601601,fake,ModelScope,300,136,0.4533333333333333,0.39794515245358275,0.509901524860708,2000,0.01
videofeedback,without_gs,0.01,0.04251601601601601,fake,Pika,300,138,0.46,0.4044631474970939,0.5165482902008698,2000,0.01
videofeedback,without_gs,0.01,0.04251601601601601,fake,SoRA-Clip,300,91,0.30333333333333334,0.2540711301237818,0.3575684385578729,2000,0.01
videofeedback,without_gs,0.01,0.04251601601601601,fake,Text2Video-Zero,300,69,0.23,0.18597181807303015,0.28085538638822466,2000,0.01
videofeedback,without_gs,0.01,0.04251601601601601,fake,VideoCrafter2,300,160,0.5333333333333333,0.4768149075854061,0.5890088943329576,2000,0.01
videofeedback,without_gs,0.01,0.04251601601601601,fake,ZeroScope-576w,300,149,0.49666666666666665,0.4404895596001963,0.5529280602079671,2000,0.01
videofeedback,without_gt,0.001,0.017511511511511514,real,all_real,500,15,0.03,0.018263213197913384,0.04890366683594573,2000,0.001
videofeedback,without_gt,0.001,0.017511511511511514,real,DiDeMo,250,4,0.016,0.006239224570471175,0.04040980934111918,2000,0.001
videofeedback,without_gt,0.001,0.017511511511511514,real,Panda70M,250,11,0.044,0.02474379816749356,0.07705777097235189,2000,0.001
videofeedback,without_gt,0.001,0.017511511511511514,fake,AnimateDiff,300,27,0.09,0.06259022560547936,0.12777701079864834,2000,0.001
videofeedback,without_gt,0.001,0.017511511511511514,fake,Fast-SVD,300,76,0.25333333333333335,0.20744975020452644,0.30545411559958296,2000,0.001
videofeedback,without_gt,0.001,0.017511511511511514,fake,LVDM,300,64,0.21333333333333335,0.1707525956382275,0.2631627078638455,2000,0.001
videofeedback,without_gt,0.001,0.017511511511511514,fake,LaVie-base,300,37,0.12333333333333334,0.09081731429366795,0.1653737240288234,2000,0.001
videofeedback,without_gt,0.001,0.017511511511511514,fake,ModelScope,300,43,0.14333333333333334,0.1081847423238497,0.18750057714965976,2000,0.001
videofeedback,without_gt,0.001,0.017511511511511514,fake,Pika,300,54,0.18,0.1406583026966649,0.2274331988870445,2000,0.001
videofeedback,without_gt,0.001,0.017511511511511514,fake,SoRA-Clip,300,45,0.15,0.11403246871185316,0.194817611145329,2000,0.001
videofeedback,without_gt,0.001,0.017511511511511514,fake,Text2Video-Zero,300,18,0.06,0.038286369524692054,0.09283944515290843,2000,0.001
videofeedback,without_gt,0.001,0.017511511511511514,fake,VideoCrafter2,300,64,0.21333333333333335,0.1707525956382275,0.2631627078638455,2000,0.001
videofeedback,without_gt,0.001,0.017511511511511514,fake,ZeroScope-576w,300,18,0.06,0.038286369524692054,0.09283944515290843,2000,0.001
videofeedback,without_gt,0.01,0.04527627627627628,real,all_real,500,33,0.066,0.04737852635977387,0.09123940116085351,2000,0.01
videofeedback,without_gt,0.01,0.04527627627627628,real,DiDeMo,250,10,0.04,0.021869911954542545,0.07205272358126646,2000,0.01
videofeedback,without_gt,0.01,0.04527627627627628,real,Panda70M,250,23,0.092,0.06208701511330671,0.13426175727497602,2000,0.01
videofeedback,without_gt,0.01,0.04527627627627628,fake,AnimateDiff,300,76,0.25333333333333335,0.20744975020452644,0.30545411559958296,2000,0.01
videofeedback,without_gt,0.01,0.04527627627627628,fake,Fast-SVD,300,140,0.4666666666666667,0.41099110566704244,0.5231850924145939,2000,0.01
videofeedback,without_gt,0.01,0.04527627627627628,fake,LVDM,300,127,0.42333333333333334,0.3687385228107271,0.47986673277703656,2000,0.01
videofeedback,without_gt,0.01,0.04527627627627628,fake,LaVie-base,300,83,0.27666666666666667,0.22911058318108624,0.32986994396587765,2000,0.01
videofeedback,without_gt,0.01,0.04527627627627628,fake,ModelScope,300,82,0.2733333333333333,0.22600557283569578,0.3263925741194317,2000,0.01
videofeedback,without_gt,0.01,0.04527627627627628,fake,Pika,300,103,0.3433333333333333,0.29188793516981404,0.398740195813877,2000,0.01
videofeedback,without_gt,0.01,0.04527627627627628,fake,SoRA-Clip,300,90,0.3,0.2509396637848768,0.35411752470494157,2000,0.01
videofeedback,without_gt,0.01,0.04527627627627628,fake,Text2Video-Zero,300,38,0.12666666666666668,0.09369224846506602,0.16908117004926165,2000,0.01
videofeedback,without_gt,0.01,0.04527627627627628,fake,VideoCrafter2,300,147,0.49,0.43391704888051774,0.5463358105439731,2000,0.01
videofeedback,without_gt,0.01,0.04527627627627628,fake,ZeroScope-576w,300,38,0.12666666666666668,0.09369224846506602,0.16908117004926165,2000,0.01
genvideo,full,0.001,0.018543418418418417,real,all_real,7984,42,0.005260521042084168,0.0038943421182198183,0.007102553510410102,2000,0.001
genvideo,full,0.001,0.018543418418418417,real,MSR-VTT,7984,42,0.005260521042084168,0.0038943421182198183,0.007102553510410102,2000,0.001
genvideo,full,0.001,0.018543418418418417,fake,Crafter,188,19,0.10106382978723404,0.06565857689789162,0.1524457842652578,2000,0.001
genvideo,full,0.001,0.018543418418418417,fake,Gen2,1380,240,0.17391304347826086,0.1548274687918067,0.1948090128561868,2000,0.001
genvideo,full,0.001,0.018543418418418417,fake,Lavie,1400,211,0.15071428571428572,0.1329305336956148,0.17040960214737771,2000,0.001
genvideo,full,0.001,0.018543418418418417,fake,ModelScope,700,91,0.13,0.10709230042939183,0.15694650616787326,2000,0.001
genvideo,full,0.001,0.018543418418418417,fake,MorphStudio,700,79,0.11285714285714285,0.09149871236173159,0.1384415061242098,2000,0.001
genvideo,full,0.001,0.018543418418418417,fake,Show_1,700,86,0.12285714285714286,0.10057641927825424,0.14925464227262597,2000,0.001
genvideo,full,0.001,0.018543418418418417,fake,Sora,56,6,0.10714285714285714,0.05003935571117074,0.21468445171071482,2000,0.001
genvideo,full,0.001,0.018543418418418417,fake,WildScrape,515,51,0.09902912621359224,0.07612495325259044,0.12787080888497565,2000,0.001
genvideo,full,0.01,0.04514927427427427,real,all_real,7984,109,0.013652304609218437,0.011330683183322907,0.01644170813970747,2000,0.01
genvideo,full,0.01,0.04514927427427427,real,MSR-VTT,7984,109,0.013652304609218437,0.011330683183322907,0.01644170813970747,2000,0.01
genvideo,full,0.01,0.04514927427427427,fake,Crafter,188,42,0.22340425531914893,0.16974184226501818,0.2881438481414321,2000,0.01
genvideo,full,0.01,0.04514927427427427,fake,Gen2,1380,524,0.37971014492753624,0.35447202127284216,0.40561610306841767,2000,0.01
genvideo,full,0.01,0.04514927427427427,fake,Lavie,1400,427,0.305,0.2814435326914361,0.3296236597117069,2000,0.01
genvideo,full,0.01,0.04514927427427427,fake,ModelScope,700,167,0.23857142857142857,0.2084787229371126,0.2715178083652021,2000,0.01
genvideo,full,0.01,0.04514927427427427,fake,MorphStudio,700,171,0.24428571428571427,0.21390838709948912,0.2774543402399335,2000,0.01
genvideo,full,0.01,0.04514927427427427,fake,Show_1,700,181,0.25857142857142856,0.22751516341587086,0.29226305401632147,2000,0.01
genvideo,full,0.01,0.04514927427427427,fake,Sora,56,16,0.2857142857142857,0.18418775143858906,0.4147525071551667,2000,0.01
genvideo,full,0.01,0.04514927427427427,fake,WildScrape,515,115,0.22330097087378642,0.1894565243278017,0.26124273041603935,2000,0.01
genvideo,global_d2_target,0.001,0.011003253253253253,real,all_real,7984,20,0.00250501002004008,0.0016222475875015008,0.003866276320579015,2000,0.001
genvideo,global_d2_target,0.001,0.011003253253253253,real,MSR-VTT,7984,20,0.00250501002004008,0.0016222475875015008,0.003866276320579015,2000,0.001
genvideo,global_d2_target,0.001,0.011003253253253253,fake,Crafter,188,10,0.05319148936170213,0.029145921355217902,0.09513096314750945,2000,0.001
genvideo,global_d2_target,0.001,0.011003253253253253,fake,Gen2,1380,175,0.12681159420289856,0.11028468345094654,0.14541040110175715,2000,0.001
genvideo,global_d2_target,0.001,0.011003253253253253,fake,Lavie,1400,180,0.12857142857142856,0.11204868965410938,0.1471269149233059,2000,0.001
genvideo,global_d2_target,0.001,0.011003253253253253,fake,ModelScope,700,47,0.06714285714285714,0.05086580215452605,0.08814484803455233,2000,0.001
genvideo,global_d2_target,0.001,0.011003253253253253,fake,MorphStudio,700,64,0.09142857142857143,0.07224932231687234,0.11506766102991453,2000,0.001
genvideo,global_d2_target,0.001,0.011003253253253253,fake,Show_1,700,61,0.08714285714285715,0.06843803010973146,0.11035430620922451,2000,0.001
genvideo,global_d2_target,0.001,0.011003253253253253,fake,Sora,56,5,0.08928571428571429,0.03874214844958693,0.19256001385511162,2000,0.001
genvideo,global_d2_target,0.001,0.011003253253253253,fake,WildScrape,515,28,0.05436893203883495,0.037880893206212296,0.07745580127597378,2000,0.001
genvideo,global_d2_target,0.01,0.031595095095095095,real,all_real,7984,91,0.011397795591182364,0.009293093748515772,0.013972447984974181,2000,0.01
genvideo,global_d2_target,0.01,0.031595095095095095,real,MSR-VTT,7984,91,0.011397795591182364,0.009293093748515772,0.013972447984974181,2000,0.01
genvideo,global_d2_target,0.01,0.031595095095095095,fake,Crafter,188,29,0.15425531914893617,0.10960053899526226,0.2127565740128006,2000,0.01
genvideo,global_d2_target,0.01,0.031595095095095095,fake,Gen2,1380,421,0.3050724637681159,0.28134835268465164,0.3298787885671489,2000,0.01
genvideo,global_d2_target,0.01,0.031595095095095095,fake,Lavie,1400,384,0.2742857142857143,0.25155665586993986,0.298250057680951,2000,0.01
genvideo,global_d2_target,0.01,0.031595095095095095,fake,ModelScope,700,128,0.18285714285714286,0.15597845033315424,0.21319766960735867,2000,0.01
genvideo,global_d2_target,0.01,0.031595095095095095,fake,MorphStudio,700,138,0.19714285714285715,0.16935795770076914,0.2282336523325135,2000,0.01
genvideo,global_d2_target,0.01,0.031595095095095095,fake,Show_1,700,144,0.2057142857142857,0.17741443838827187,0.23722646570067257,2000,0.01
genvideo,global_d2_target,0.01,0.031595095095095095,fake,Sora,56,10,0.17857142857142858,0.09999856752412305,0.2984118203665106,2000,0.01
genvideo,global_d2_target,0.01,0.031595095095095095,fake,WildScrape,515,89,0.17281553398058253,0.14261497454317704,0.2078609863293648,2000,0.01
genvideo,global_d2_target_only,0.001,0.0015015015015015015,real,all_real,7984,24,0.003006012024048096,0.0020209267435576436,0.004469119295531855,2000,0.001
genvideo,global_d2_target_only,0.001,0.0015015015015015015,real,MSR-VTT,7984,24,0.003006012024048096,0.0020209267435576436,0.004469119295531855,2000,0.001
genvideo,global_d2_target_only,0.001,0.0015015015015015015,fake,Crafter,188,11,0.05851063829787234,0.03298211599561597,0.10172004369160272,2000,0.001
genvideo,global_d2_target_only,0.001,0.0015015015015015015,fake,Gen2,1380,179,0.12971014492753624,0.11300616653721073,0.1484699270675108,2000,0.001
genvideo,global_d2_target_only,0.001,0.0015015015015015015,fake,Lavie,1400,184,0.13142857142857142,0.11473429794541738,0.1501399558275563,2000,0.001
genvideo,global_d2_target_only,0.001,0.0015015015015015015,fake,ModelScope,700,35,0.05,0.03616861843790485,0.06874344363984991,2000,0.001
genvideo,global_d2_target_only,0.001,0.0015015015015015015,fake,MorphStudio,700,72,0.10285714285714286,0.08247840236438583,0.12757097305661677,2000,0.001
genvideo,global_d2_target_only,0.001,0.0015015015015015015,fake,Show_1,700,57,0.08142857142857143,0.06337948381108716,0.10404665647076095,2000,0.001
genvideo,global_d2_target_only,0.001,0.0015015015015015015,fake,Sora,56,4,0.07142857142857142,0.028126036578876953,0.16975448060863452,2000,0.001
genvideo,global_d2_target_only,0.001,0.0015015015015015015,fake,WildScrape,515,27,0.05242718446601942,0.03627826227131031,0.0752036901389027,2000,0.001
genvideo,global_d2_target_only,0.01,0.010510510510510511,real,all_real,7984,112,0.014028056112224449,0.011672121415866791,0.01685141150542032,2000,0.01
genvideo,global_d2_target_only,0.01,0.010510510510510511,real,MSR-VTT,7984,112,0.014028056112224449,0.011672121415866791,0.01685141150542032,2000,0.01
genvideo,global_d2_target_only,0.01,0.010510510510510511,fake,Crafter,188,25,0.13297872340425532,0.09172037308023151,0.188935639189866,2000,0.01
genvideo,global_d2_target_only,0.01,0.010510510510510511,fake,Gen2,1380,368,0.26666666666666666,0.24400623813851344,0.29062253317405085,2000,0.01
genvideo,global_d2_target_only,0.01,0.010510510510510511,fake,Lavie,1400,333,0.23785714285714285,0.21629060522231855,0.2608583310852034,2000,0.01
genvideo,global_d2_target_only,0.01,0.010510510510510511,fake,ModelScope,700,113,0.16142857142857142,0.13603236046436545,0.1905205243369929,2000,0.01
genvideo,global_d2_target_only,0.01,0.010510510510510511,fake,MorphStudio,700,111,0.15857142857142856,0.13338504943603913,0.1874847373467653,2000,0.01
genvideo,global_d2_target_only,0.01,0.010510510510510511,fake,Show_1,700,149,0.21285714285714286,0.18414375798185328,0.244704891153476,2000,0.01
genvideo,global_d2_target_only,0.01,0.010510510510510511,fake,Sora,56,7,0.125,0.06189068695717122,0.2362547655819014,2000,0.01
genvideo,global_d2_target_only,0.01,0.010510510510510511,fake,WildScrape,515,72,0.13980582524271845,0.11251423112877124,0.17243111452022886,2000,0.01
genvideo,global_d2_target_raw,0.001,-1789.0310830430235,real,all_real,7984,27,0.003381763527054108,0.0023252657031193565,0.004915921934226878,2000,0.001
genvideo,global_d2_target_raw,0.001,-1789.0310830430235,real,MSR-VTT,7984,27,0.003381763527054108,0.0023252657031193565,0.004915921934226878,2000,0.001
genvideo,global_d2_target_raw,0.001,-1789.0310830430235,fake,Crafter,188,7,0.03723404255319149,0.01815116877720817,0.07484989017204514,2000,0.001
genvideo,global_d2_target_raw,0.001,-1789.0310830430235,fake,Gen2,1380,181,0.13115942028985508,0.11436799894536437,0.14999859918536607,2000,0.001
genvideo,global_d2_target_raw,0.001,-1789.0310830430235,fake,Lavie,1400,162,0.11571428571428571,0.09999963869087242,0.1335320445065304,2000,0.001
genvideo,global_d2_target_raw,0.001,-1789.0310830430235,fake,ModelScope,700,37,0.05285714285714286,0.03858849977179217,0.07200666032451652,2000,0.001
genvideo,global_d2_target_raw,0.001,-1789.0310830430235,fake,MorphStudio,700,60,0.08571428571428572,0.06717083696274383,0.10877995034693518,2000,0.001
genvideo,global_d2_target_raw,0.001,-1789.0310830430235,fake,Show_1,700,60,0.08571428571428572,0.06717083696274383,0.10877995034693518,2000,0.001
genvideo,global_d2_target_raw,0.001,-1789.0310830430235,fake,Sora,56,4,0.07142857142857142,0.028126036578876953,0.16975448060863452,2000,0.001
genvideo,global_d2_target_raw,0.001,-1789.0310830430235,fake,WildScrape,515,26,0.05048543689320388,0.03468259076021613,0.07294461957802384,2000,0.001
genvideo,global_d2_target_raw,0.01,-1744.038130746889,real,all_real,7984,114,0.014278557114228457,0.011900009106936667,0.01712428487985494,2000,0.01
genvideo,global_d2_target_raw,0.01,-1744.038130746889,real,MSR-VTT,7984,114,0.014278557114228457,0.011900009106936667,0.01712428487985494,2000,0.01
genvideo,global_d2_target_raw,0.01,-1744.038130746889,fake,Crafter,188,32,0.1702127659574468,0.12322705793300237,0.2304058806285345,2000,0.01
genvideo,global_d2_target_raw,0.01,-1744.038130746889,fake,Gen2,1380,370,0.26811594202898553,0.24541148679360333,0.29210778904496987,2000,0.01
genvideo,global_d2_target_raw,0.01,-1744.038130746889,fake,Lavie,1400,357,0.255,0.23286043338225187,0.2784803980986201,2000,0.01
genvideo,global_d2_target_raw,0.01,-1744.038130746889,fake,ModelScope,700,113,0.16142857142857142,0.13603236046436545,0.1905205243369929,2000,0.01
genvideo,global_d2_target_raw,0.01,-1744.038130746889,fake,MorphStudio,700,131,0.18714285714285714,0.15998577674902914,0.21771499021931467,2000,0.01
genvideo,global_d2_target_raw,0.01,-1744.038130746889,fake,Show_1,700,150,0.21428571428571427,0.18549127132811397,0.24619892681649228,2000,0.01
genvideo,global_d2_target_raw,0.01,-1744.038130746889,fake,Sora,56,7,0.125,0.06189068695717122,0.2362547655819014,2000,0.01
